"contrast","case_label","control_label","model","score","method","score_disorder","threshold","threshold_numeric","n","n_case","n_control","AUC","mean_case","mean_control","mean_diff","cohen_d","beta","se","z","p","OR","OR_low","OR_high","q_fdr_all","q_fdr_within_contrast_model","exploratory_best_internal"
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.0001","PRSice","BPD","0.0001",1e-04,79,39,40,0.415384615384615,1.67919430610256,2.07515523148,-0.395960925377436,-0.28528725313342,-0.274791303247713,0.234191624420596,-1.17336093435264,0.240651096156878,0.759730660002693,0.480077904546012,1.20228544218037,0.377491915540201,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_0.001","PRSice","BPD","0.001",0.001,79,39,40,0.432051282051282,1.79814852661538,2.2008285042,-0.402679977584615,-0.199738071585823,-0.215431395519895,0.241790275797623,-0.890984531157114,0.372937468967621,0.80619357685216,0.50190704985637,1.29495707132162,0.514396508920856,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.001","PRSice","BPD","0.001",0.001,79,39,40,0.432051282051282,1.79814852661538,2.2008285042,-0.402679977584615,-0.199738071585823,-0.190991928424141,0.247953046954278,-0.77027457726446,0.441137033551199,0.82613925636996,0.50814933886874,1.34312104476005,0.588045484388985,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_0.01","PRSice","BPD","0.01",0.01,79,39,40,0.450641025641026,-3.10564307964103,-2.6479763888625,-0.457666690778526,-0.134228359177636,-0.138948284911173,0.230968952325337,-0.601588583713424,0.54744802998573,0.870273033541754,0.553414820339253,1.36854873609218,0.691513301034606,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.01","PRSice","BPD","0.01",0.01,79,39,40,0.450641025641026,-3.10564307964103,-2.6479763888625,-0.457666690778526,-0.134228359177636,-0.129637085715897,0.245047078916308,-0.529029304447136,0.596785121467791,0.878414162127804,0.543389252522654,1.4199976106346,0.745981401834738,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_0.05","PRSice","BPD","0.05",0.05,79,39,40,0.452564102564103,-3.58601341333333,-3.042324349675,-0.543689063658333,-0.108743062646119,-0.113492724970862,0.232531943028391,-0.488073696425465,0.625497641569059,0.892710690883849,0.56594672349697,1.40814027987316,0.765915479472317,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.05","PRSice","BPD","0.05",0.05,79,39,40,0.452564102564103,-3.58601341333333,-3.042324349675,-0.543689063658333,-0.108743062646119,-0.101729152207698,0.251432519880209,-0.404598228805747,0.685772860692683,0.903274168354779,0.551818058516661,1.47857470523934,0.801131976303632,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_0.1","PRSice","BPD","0.1",0.1,79,39,40,0.471153846153846,-4.43594666884359,-3.8847367257,-0.55120994314359,-0.0987952916065181,-0.103739214580067,0.233837626101407,-0.443637819582888,0.657304457921224,0.901460354487243,0.570033036113706,1.42558539458083,0.780955791589573,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.1","PRSice","BPD","0.1",0.1,79,39,40,0.471153846153846,-4.43594666884359,-3.8847367257,-0.55120994314359,-0.0987952916065181,-0.0725480140874174,0.251808882608839,-0.288107446154367,0.773264492975581,0.930021091474262,0.5677390277671,1.52348031099563,0.851300359239172,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_0.5","PRSice","BPD","0.5",0.5,79,39,40,0.496794871794872,-9.80822502141026,-9.65945937095,-0.148765650460257,-0.0219795319685147,-0.0225461103395304,0.227920777886244,-0.0989208204211344,0.921201137677549,0.977706153791227,0.625458164255293,1.52833455183912,0.94482167966928,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_0.5","PRSice","BPD","0.5",0.5,79,39,40,0.496794871794872,-9.80822502141026,-9.65945937095,-0.148765650460257,-0.0219795319685147,0.0102999923227025,0.244523352262521,0.0421227348120289,0.966400856493909,1.01035321983431,0.625648993679844,1.63160756133484,0.966400856493909,0.966400856493909,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_BPD_Pt_1","PRSice","BPD","1",1,79,39,40,0.491666666666667,-8.84668703585385,-8.738782979775,-0.107904056078846,-0.0156589292949306,-0.0160848818750022,0.228224653853995,-0.0704782835832119,0.943812984751821,0.984043789028303,0.629137652118342,1.53915788613941,0.955759984558806,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_1","PRSice","BPD","1",1,79,39,40,0.491666666666667,-8.84668703585385,-8.738782979775,-0.107904056078846,-0.0156589292949306,0.0196786962769672,0.246077635269844,0.0799694627079293,0.936261543391429,1.01987359819312,0.629623366795413,1.65200691579376,0.955759984558806,0.966400856493909,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_5e-08","PRSice","MDD","5e-08",5e-08,79,39,40,0.553205128205128,-0.0281394463953846,-0.0831602277,0.0550207813046154,0.11144137854733,0.0997711117510268,0.199527443846319,0.500037036648817,0.617048999053709,1.10491798638704,0.747289455565375,1.63369594947375,0.765915479472317,0.959039440907447,TRUE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_5e-08","PRSice","MDD","5e-08",5e-08,79,39,40,0.553205128205128,-0.0281394463953846,-0.0831602277,0.0550207813046154,0.11144137854733,0.17057252643617,0.222585761825405,0.766322720003834,0.443484302810026,1.18598366398322,0.766672492582194,1.83462595155554,0.588045484388985,0.928489749594865,TRUE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_1e-06","PRSice","MDD","1e-06",1e-06,79,39,40,0.526923076923077,-0.179076910095641,-0.234321826781,0.055244916685359,0.0967107067152854,0.088934890198018,0.204792556998065,0.434268176059046,0.6640937106321,1.09300948837814,0.731645975881567,1.63285220047191,0.781286718390706,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_1e-06","PRSice","MDD","1e-06",1e-06,79,39,40,0.526923076923077,-0.179076910095641,-0.234321826781,0.055244916685359,0.0967107067152854,0.136524117232209,0.225384886828285,0.605737674577191,0.544688962249395,1.14628252260418,0.736953663201946,1.78296640241782,0.691513301034606,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.0001","PRSice","MDD","0.0001",1e-04,79,39,40,0.534615384615385,0.405754168169231,0.3470188164475,0.0587353517217308,0.0691730709263603,0.0684916825867643,0.220267978820235,0.310947069808371,0.755840860374006,1.07089171786499,0.69542399415304,1.64907895188249,0.843729332510518,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.0001","PRSice","MDD","0.0001",1e-04,79,39,40,0.534615384615385,0.405754168169231,0.3470188164475,0.0587353517217308,0.0691730709263603,0.102910903290928,0.236955012563626,0.434305660713951,0.664066493742269,1.10839265053902,0.696616021786732,1.76357452218495,0.781286718390706,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.001","PRSice","MDD","0.001",0.001,79,39,40,0.514102564102564,1.49738253645897,1.478610768515,0.0187717679439743,0.016087494278233,0.0156968230817395,0.216788049824914,0.0724063115767535,0.942278562069041,1.01582066533734,0.664176232336713,1.55364129862942,0.955759984558806,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.001","PRSice","MDD","0.001",0.001,79,39,40,0.514102564102564,1.49738253645897,1.478610768515,0.0187717679439743,0.016087494278233,0.0401444422691753,0.225284664488172,0.17819429636003,0.858570388885801,1.04096112212043,0.669373217893503,1.61882792558729,0.907739618205252,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.01","PRSice","MDD","0.01",0.01,79,39,40,0.5,1.03575058144256,0.929672100575,0.106078480867564,0.0655217020661936,0.0661189988326164,0.224460387317258,0.29456867477985,0.768323394785407,1.06835384246204,0.688098446591572,1.65874510886794,0.851300359239172,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.01","PRSice","MDD","0.01",0.01,79,39,40,0.5,1.03575058144256,0.929672100575,0.106078480867564,0.0655217020661936,0.107643349076942,0.236356517098389,0.455427886645213,0.648801436722627,1.11365049007469,0.700742056694335,1.76986296483214,0.774688282653883,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.05","PRSice","MDD","0.05",0.05,79,39,40,0.489102564102564,0.059622279935641,0.010362904762,0.049259375173641,0.024244574189063,0.0244700225246852,0.224266726859604,0.109111248321753,0.91311425328803,1.02477187057329,0.660279028981495,1.59047514857193,0.940546870339601,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.05","PRSice","MDD","0.05",0.05,79,39,40,0.489102564102564,0.059622279935641,0.010362904762,0.049259375173641,0.024244574189063,0.0501942307050588,0.235033272447924,0.213562233901076,0.830888452876235,1.05147530533346,0.663337755551835,1.66672303584822,0.886761153709354,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.1","PRSice","MDD","0.1",0.1,79,39,40,0.467307692307692,-1.32952354091795,-1.1542840170325,-0.175239523885449,-0.0767072169110244,-0.0770201584625523,0.223395075181978,-0.344771067132126,0.730266486003362,0.925871189278677,0.597575582171021,1.43452558088456,0.834590269718128,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.1","PRSice","MDD","0.1",0.1,79,39,40,0.467307692307692,-1.32952354091795,-1.1542840170325,-0.175239523885449,-0.0767072169110244,-0.0496555656910061,0.233141026368652,-0.212985103756422,0.83133858160252,0.951557116981264,0.602533521769371,1.50275613582255,0.886761153709354,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_0.5","PRSice","MDD","0.5",0.5,79,39,40,0.458333333333333,-4.67334767310256,-4.449327285425,-0.224020387677564,-0.0815703988068532,-0.0823015703450112,0.224517543205867,-0.366570777364807,0.713939209303624,0.920994172282093,0.593121532950991,1.43011207358689,0.824054019418629,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_0.5","PRSice","MDD","0.5",0.5,79,39,40,0.458333333333333,-4.67334767310256,-4.449327285425,-0.224020387677564,-0.0815703988068532,-0.0570025383896685,0.237331143460538,-0.240181450940283,0.810189592869463,0.94459167162174,0.593230900086202,1.50405757010887,0.879843901758693,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_MDD_Pt_1","PRSice","MDD","1",1,79,39,40,0.457051282051282,-4.56405529579487,-4.2638338737,-0.300221422094872,-0.105848067999944,-0.10544865891775,0.221924804341667,-0.475154903168937,0.634676567825819,0.899920674562121,0.582502806558669,1.39030612622941,0.769304930697962,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_MDD_Pt_1","PRSice","MDD","1",1,79,39,40,0.457051282051282,-4.56405529579487,-4.2638338737,-0.300221422094872,-0.105848067999944,-0.084620266849044,0.233983968597458,-0.361649848732258,0.717613708577056,0.918861140197268,0.58086968285545,1.45352016103538,0.824054019418629,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_5e-08","PRSice","SCZD","5e-08",5e-08,79,39,40,0.497435897435897,-1.11840280458462,-0.866646411125,-0.251756393459615,-0.103869541951168,-0.0939730268427659,0.201546105742491,-0.466260692542639,0.641028910943228,0.910307315771982,0.613237245603056,1.35128682266043,0.773100194102385,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_5e-08","PRSice","SCZD","5e-08",5e-08,79,39,40,0.497435897435897,-1.11840280458462,-0.866646411125,-0.251756393459615,-0.103869541951168,-0.0635613041920842,0.217320545052095,-0.292477198494269,0.769921791058071,0.938416588666441,0.612926916705141,1.43675480694871,0.851300359239172,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_1e-06","PRSice","SCZD","1e-06",1e-06,79,39,40,0.512179487179487,-1.60732249181559,-1.412408243515,-0.19491424830059,-0.074805104750586,-0.0689618079250818,0.205102395014523,-0.336231119681458,0.73669658746832,0.933362326441391,0.624400991664946,1.39520155164576,0.837834959515216,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_1e-06","PRSice","SCZD","1e-06",1e-06,79,39,40,0.512179487179487,-1.60732249181559,-1.412408243515,-0.19491424830059,-0.074805104750586,-0.0415377543746637,0.221961734394438,-0.187139258431135,0.851551448070182,0.959313116390949,0.620901544070648,1.48217002207197,0.904302422729397,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.0001","PRSice","SCZD","0.0001",1e-04,79,39,40,0.516666666666667,-3.32889209950282,-3.41174086926625,0.0828487697634297,0.0262851223848211,0.0246273384033012,0.208195208069329,0.118289650524042,0.905838157511225,1.02493309614182,0.681516191564409,1.54139823025406,0.937073956046095,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.0001","PRSice","SCZD","0.0001",1e-04,79,39,40,0.516666666666667,-3.32889209950282,-3.41174086926625,0.0828487697634297,0.0262851223848211,0.0725395954986463,0.222343775953899,0.326249723822658,0.744235423437105,1.07523537972831,0.695409634164331,1.66251812603775,0.837834959515216,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.001","PRSice","SCZD","0.001",0.001,79,39,40,0.502564102564103,-3.71280044939744,-3.8620962424425,0.149295793045064,0.0378723549133186,0.0363420469501957,0.213269357077335,0.17040444744726,0.8646920747397,1.03701049211089,0.682723117730653,1.57514918247184,0.908217047638645,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.001","PRSice","SCZD","0.001",0.001,79,39,40,0.502564102564103,-3.71280044939744,-3.8620962424425,0.149295793045064,0.0378723549133186,0.0815663876632021,0.224121387840253,0.363938437331738,0.715903981150412,1.08498524482813,0.699274763955162,1.68344839850424,0.824054019418629,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.01","PRSice","SCZD","0.01",0.01,79,39,40,0.553846153846154,-2.68517596181538,-3.9436394103,1.25846344848462,0.234247176123141,0.230757842808803,0.221766934289139,1.04054215092293,0.29808809159957,1.25955419241066,0.81553955966012,1.94530939036292,0.442004545052732,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.01","PRSice","SCZD","0.01",0.01,79,39,40,0.553846153846154,-2.68517596181538,-3.9436394103,1.25846344848462,0.234247176123141,0.287111766101231,0.228974195651635,1.25390446414341,0.209876732249606,1.33257314165761,0.85071538217688,2.08736225425158,0.349794553749344,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.05","PRSice","SCZD","0.05",0.05,79,39,40,0.54551282051282,-8.45102216769231,-9.687967255025,1.23694508733269,0.19820035174744,0.207135336511844,0.234282033901306,0.884128129940606,0.376627049636586,1.23014904459632,0.777200086692107,1.94707475955381,0.516084128748888,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.05","PRSice","SCZD","0.05",0.05,79,39,40,0.54551282051282,-8.45102216769231,-9.687967255025,1.23694508733269,0.19820035174744,0.282120298377624,0.246531809055524,1.14435658205098,0.252475786586477,1.32593821860942,0.817845326741901,2.14968784693434,0.388424287056118,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.1","PRSice","SCZD","0.1",0.1,79,39,40,0.566025641025641,-14.3500236780462,-16.26991523125,1.91989155320385,0.278589930102523,0.289009165892564,0.234769111019006,1.2310357382116,0.218309498116151,1.33510396589194,0.842705026298416,2.11521534120905,0.355303899818271,0.959039440907447,TRUE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.1","PRSice","SCZD","0.1",0.1,79,39,40,0.566025641025641,-14.3500236780462,-16.26991523125,1.91989155320385,0.278589930102523,0.365436933804536,0.24884401669339,1.46853815759936,0.141958099273052,1.44114355494041,0.884885218571853,2.34707813212006,0.27475761149623,0.928489749594865,TRUE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_0.5","PRSice","SCZD","0.5",0.5,79,39,40,0.514102564102564,-16.7486970187179,-17.45061559275,0.701918574032053,0.0895011022170201,0.0971517881499904,0.241633751285923,0.402062160741078,0.687638279660617,1.10202763566255,0.686293181435512,1.76960072257122,0.801131976303632,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_0.5","PRSice","SCZD","0.5",0.5,79,39,40,0.514102564102564,-16.7486970187179,-17.45061559275,0.701918574032053,0.0895011022170201,0.16111048100942,0.256629695059557,0.627793603433269,0.530139156981409,1.17481475636437,0.710430807872176,1.94275036566237,0.676773391891161,0.928489749594865,FALSE
"MDD_vs_Control","MDD","Control","unadjusted","PRSice_SCZD_Pt_1","PRSice","SCZD","1",1,79,39,40,0.519871794871795,-16.6136067819487,-17.4227162085,0.809109426551281,0.102634020857128,0.112555455948127,0.244270209413098,0.460782574422649,0.644954604925867,1.11913431784662,0.693354300364672,1.80638040425116,0.77394552591104,0.959039440907447,FALSE
"MDD_vs_Control","MDD","Control","adjusted_sex_PC1_PC5","PRSice_SCZD_Pt_1","PRSice","SCZD","1",1,79,39,40,0.519871794871795,-16.6136067819487,-17.4227162085,0.809109426551281,0.102634020857128,0.177422378125521,0.258997967960986,0.685033861548469,0.493322553609848,1.19413536327966,0.718770159633622,1.98388768192867,0.636545230464319,0.928489749594865,FALSE
"BPD_vs_Control","Bipolar","Control","unadjusted","BPD_BIP_2024.EUR_pgs_a0.5_b5e-08","GraphPred_score","BPD","GraphPred",NA,80,40,40,0.635625,-0.3871983525,-0.51983934525,0.13264099275,0.468380312728952,0.501657097641067,0.247903511633358,2.02359819082758,0.0430115113468377,1.65145562775119,1.01589115736482,2.68464359656951,0.149605256858566,0.0679129126529016,FALSE
"BPD_vs_Control","Bipolar","Control","adjusted_sex_PC1_PC5","BPD_BIP_2024.EUR_pgs_a0.5_b5e-08","GraphPred_score","BPD","GraphPred",NA,80,40,40,0.635625,-0.3871983525,-0.51983934525,0.13264099275,0.468380312728952,0.563940826042569,0.273841482806259,2.05936960413538,0.0394588452711068,1.75758520802033,1.02758513432053,3.0061798874645,0.147143231335949,0.0696332563607767,FALSE
"BPD_vs_Control","Bipolar","Control","unadjusted","MDD_MDD_2025_pgs_a0.5_b2e-08","GraphPred_score","MDD","GraphPred",NA,80,40,40,0.686875,0.012753085075,-0.10090078925,0.113653874325,0.687958410454021,0.742404444277267,0.266598668331409,2.78472675397757,0.00535728479706071,2.10098113817733,1.24591606476935,3.54287248378491,0.128136482967228,0.0573026634248753,FALSE
"BPD_vs_Control","Bipolar","Control","adjusted_sex_PC1_PC5","MDD_MDD_2025_pgs_a0.5_b2e-08","GraphPred_score","MDD","GraphPred",NA,80,40,40,0.686875,0.012753085075,-0.10090078925,0.113653874325,0.687958410454021,0.782771935627346,0.290040125897159,2.69884014567314,0.00695815902385815,2.18752755474979,1.23898598230824,3.86225257680042,0.128136482967228,0.0518752721556558,FALSE
"BPD_vs_Control","Bipolar","Control","unadjusted","SCZD_SCZ_2022.EUR_pgs_a0.5_b2e-07","GraphPred_score","SCZD","GraphPred",NA,80,40,40,0.6675,-0.82987354,-1.2139170125,0.3840434725,0.623706230964964,0.658808814485405,0.254330568295609,2.59036426057788,0.00958744235456694,1.93248900991528,1.17388751179385,3.18132166491535,0.128136482967228,0.0573026634248753,FALSE
"BPD_vs_Control","Bipolar","Control","adjusted_sex_PC1_PC5","SCZD_SCZ_2022.EUR_pgs_a0.5_b2e-07","GraphPred_score","SCZD","GraphPred",NA,80,40,40,0.6675,-0.82987354,-1.2139170125,0.3840434725,0.623706230964964,0.700612258665503,0.270887754517882,2.58635633017975,0.00969965977346675,2.01498602253119,1.18491644293572,3.42654428943252,0.128136482967228,0.0518752721556558,FALSE
"BPD_vs_Control","Bipolar","Control","unadjusted","PRSice_BPD_Pt_5e-08","PRSice","BPD","5e-08",5e-08,80,40,40,0.634375,0.06383487001,-0.2024821965925,0.2663170666025,0.521166872503025,0.668776412257769,0.307161413587398,2.17728003152153,0.0294596801364159,1.95184760211829,1.06901754198875,3.56374793888556,0.141072490040171,0.0679129126529016,TRUE
"BPD_vs_Control","Bipolar","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_5e-08","PRSice","BPD","5e-08",5e-08,80,40,40,0.634375,0.06383487001,-0.2024821965925,0.2663170666025,0.521166872503025,0.734041482958242,0.326240347773054,2.25000214709454,0.0244488090143521,2.08348398019233,1.09923051293725,3.94904021006364,0.139136601848771,0.0696332563607767,TRUE
"BPD_vs_Control","Bipolar","Control","unadjusted","PRSice_BPD_Pt_1e-06","PRSice","BPD","1e-06",1e-06,80,40,40,0.633125,-0.4668338777575,-0.8288768435575,0.3620429658,0.500819307262573,0.609192410050863,0.286149555543595,2.12893012849028,0.033260041655513,1.83894568488646,1.04952667958086,3.22213936792254,0.141072490040171,0.0679129126529016,FALSE
"BPD_vs_Control","Bipolar","Control","adjusted_sex_PC1_PC5","PRSice_BPD_Pt_1e-06","PRSice","BPD","1e-06",1e-06,80,40,40,0.633125,-0.4668338777575,-0.8288768435575,0.3620429658,0.500819307262573,0.644032231800357,0.299568184186376,2.14986859685898,0.0315656102499135,1.90414336789838,1.05852728763734,3.42528908593768,0.141072490040171,0.0696332563607767,FALSE
"BPD_vs_Control","Bipolar","Control","unadjusted","PRSice_BPD_Pt_0.0001","PRSice","BPD","0.0001",1e-04,80,40,40,0.603125,2.523047458265,2.07515523148,0.447892226785,0.36963187204768,0.432334291579466,0.268505709671787,1.61014934136014,0.107365257573119,1.54085012229616,0.910340203462224,2.60805695535626,0.228032405465032,0.123882989507445,FALSE
