"universe","pair","intersection","union","jaccard"
"exact_variant_CHROM_POS_REF_ALT","BPD_MDD",899,16566,0.0542677773753471
"exact_variant_CHROM_POS_REF_ALT","BPD_SCZD",1677,21797,0.0769371931917236
"exact_variant_CHROM_POS_REF_ALT","MDD_SCZD",2545,32360,0.0786464771322621
"position_CHROM_POS","BPD_MDD",899,16566,0.0542677773753471
"position_CHROM_POS","BPD_SCZD",1677,21794,0.0769477837937047
"position_CHROM_POS","MDD_SCZD",2545,32357,0.0786537688908119
