SAMPLE	BPD_BIP_2024.EUR_pgs_a0.5_b5e-08	MDD_MDD_2025_pgs_a0.5_b2e-08	SCZD_SCZ_2022.EUR_pgs_a0.5_b2e-07
Br1092	-0.155951115669422	-1.01298768544273	-0.735765547976581
Br1113	1.55045187335676	1.94201443032788	1.17558004858151
Br1204	0.706412481887534	-0.862788657431958	0.808684317538777
Br2371	-0.424233424075672	-0.84284961270791	-0.928872651964389
Br2701	-1.88375355196784	-2.60329342836831	-2.3615496652536
Br2720	-0.565134778022423	-1.34523986199051	-0.271994730427999
Br2726	1.42593429162357	-0.864526992162519	0.127918090402093
Br2761	0.3514503526187	-1.36639919467111	-0.147605920201618
Br2765	-1.67210166004381	-1.06566153020883	-0.860449486498954
Br3881	-1.20260928622734	-0.783596573911907	-0.43018349707953
Br3893	1.0290762492467	1.30956566039289	1.73297845406526
Br3998	-0.307324282230376	-0.567893409365434	-0.879384296647051
Br5137	-1.76933992003283	-0.196690447095031	-0.435231744247808
Br5156	1.95214170936114	0.500711027365104	0.127834211833759
Br5228	-0.634445983180954	-0.408599782433185	0.314072593059066
Br5249	1.470453322158	0.550316884014021	0.186424945122209
Br5266	0.262001815153379	-0.0137923067088622	0.488013444182447
Br5272	0.367586206417804	-0.663593916750545	-1.14271640201266
Br5276	-0.154405165604837	0.141567042778558	-1.43560793618207
Br5280	-0.702551080745993	0.145113360750408	-1.17198070252047
Br5288	1.35329163071164	0.465794674796952	0.929531588213258
Br5312	0.294540065866171	1.73571669276728	0.873329840815519
Br5314	-1.10695029419222	-0.499948696916627	0.23396079376554
Br5366	-2.39798185577824	-1.61159648888445	-1.7550144177861
Br5367	0.86131734471672	0.193312432604129	0.18314746772988
Br5392	-1.45797758073201	1.87663692744804	-0.562913564934728
Br5395	1.32043052965131	-0.277149442781295	1.78806368452006
Br5400	0.967411499687787	-0.623750363754049	0.371965891584883
Br5436	0.473890264091605	-0.386225917871298	-1.01738007462547
Br5437	0.0799462043149212	-0.740120937422087	0.663826030025143
Br5440	0.965752268799504	1.72046884938564	1.28021079604466
Br5448	0.259053181948298	0.83140733676828	0.574517101044424
Br5451	0.707288742376727	1.57127713454655	-0.273843165544999
Br5454	-0.378034838740471	0.29775630319794	-0.457677027811385
Br5472	-1.31196859435205	0.183132237887341	-1.07068956472249
Br5477	0.401520476693228	-0.0426734143598184	0.35192823359387
Br5481	-0.0840311197769044	-0.799517878099759	1.7438222443134
Br5558	1.17136695917822	0.0779255721991797	1.00105049417296
Br5572	0.44339439999431	1.08850934584833	0.577488576993014
Br5589	-0.714675460670615	-0.302256291879838	0.394349042875619
Br5594	-1.55872088267781	-0.768791948325807	-1.68258372072246
Br5599	-0.233015393673403	0.581030726029912	0.0567626582385034
Br5600	-0.159206273456274	2.2430917032309	-0.919304281946975
Br5617	0.293227341026847	1.95564481655956	0.204505436518751
Br5622	-0.549525346874621	0.485158111994325	0.238285199955228
Br5623	0.526915684949078	0.756036136010303	0.226177173285465
Br5639	0.969373923368908	-0.235186502871579	0.192229652712318
Br5666	-0.514644848542426	-1.20546508628784	-2.36711050367281
Br5673	1.55847535419196	0.957017562454518	0.932019985740514
Br5694	-1.786998401374	0.45085708387219	-1.77777036271388
Br5753	-0.397978927289188	1.47894393119249	-1.07031677108545
Br5760	-0.977683547197041	-0.628263126763187	-0.0320243596503569
Br5799	1.04893704307211	1.19694804779877	0.213704119512764
Br5803	1.2165726714116	0.0373567537190723	-0.656515833968715
Br5831	-0.340948696135096	-0.273283662632141	-0.677889335825795
Br5834	-0.367189865765851	-1.43063123857286	-0.0562559460580932
Br5840	1.24122457772165	-0.673482854058835	1.03875546394613
Br5856	-0.225355610918057	-1.79216457000264	1.35939371785922
Br5861	-0.385744598329801	-1.54345031380131	-0.411652546704895
Br5902	2.03260108028713	-0.35156858869015	1.95991766792941
Br5910	-0.562995769527889	-0.791724152188569	-1.98908222264391
Br5916	-0.690706571091685	-1.48238411129628	1.19709800797294
Br5920	0.95398772207957	0.694738539279548	-0.0400394228467618
Br5939	0.887705113060496	1.52812383827167	0.241526951290673
Br5958	-0.296809156360053	-0.10290325912859	1.09484381994594
Br5960	1.66911590175059	0.335759754053159	0.153651724505745
Br5993	-1.01163114462819	-0.588920352314899	-1.93745030391358
Br6000	1.11296403098402	1.98094276735696	1.94944837995581
Br6016	0.27104762210456	0.390697463221673	-0.24909898788633
Br6021	0.785632427330709	-0.283067839370575	0.413268319955506
Br6114	0.211408600216481	-0.92772294251625	-1.11472581309809
Br6126	1.93508628181672	1.32002444915258	2.11658574720318
Br6148	0.775467139298278	1.33183591559997	1.74437615352578
Br6192	-1.80359071025683	-0.228941161207147	-1.43481574970336
Br6197	-0.75219806762612	0.630436271259546	-0.284871643974161
Br6203	-0.217575883761149	-0.566943656946419	-0.117145573441636
Br6231	-0.657528616903893	-0.18351536641695	-0.305484025488947
Br6238	-0.20979615660424	1.7240606403521	0.308137407695991
Br6256	0.549361946985949	0.947865402780373	0.284245995482056
Br6279	-0.592242212775574	-0.588200842906554	1.22011335513983
Br6297	-0.365227442084729	0.355888173653483	0.108815523117328
Br6316	-0.452586947889501	-0.779538540848843	1.19224081754365
Br6320	0.276105277703783	-0.655051901054677	0.203686843824079
Br6344	0.00810617135677854	0.288006835593364	-0.546510644904875
Br6366	-0.239172539620284	0.231693712239858	-0.15860333249436
Br6382	0.878299472904627	0.632517668076006	1.42115785698299
Br6413	0.906779604697884	0.730166031331388	1.20871208307362
Br6424	0.331239720955399	-0.415414975549026	0.543398152192335
Br6432	-0.544484350220059	-0.856174926950453	-1.8709532389062
Br6436	0.294020306792733	0.140559153999349	-0.379203967214023
Br6450	-0.385737934751936	-0.174746561355571	0.257299228751196
Br6471	1.45111128786935	-1.40920712642999	-0.177693473324558
Br6489	1.44147775335051	0.281194652904887	1.44887817051071
Br6499	-0.452956776460986	-0.0255824756777617	0.516098784813106
Br6529	-1.22012116885548	-1.62776530430877	0.970899255470363
Br6588	-1.26371762703456	-2.42360027069068	-1.26990116451686
Br8042	0.735938795405531	-0.355782035785417	0.626223578502163
Br8073	-0.390442420724337	0.346090182334408	-0.547473695133901
Br8092	-0.577962165411758	-1.08489833375033	0.82978443739536
Br8100	-1.82278181450684	-0.712203972378313	-0.479687385465079
Br8104	-1.80142504745083	0.116506242282149	-0.875066103684646
Br8127	-1.14509594567806	-1.1648502192056	-0.962859005208061
Br8134	-0.00838285206914884	-0.0260055472098684	0.763020203614762
Br8136	0.145855652973579	1.65476900629087	-0.555861551967348
Br8158	-1.77133899339221	-1.148416624319	-0.42842826037179
Br8210	1.35578913969529	1.37890909913151	1.14505912285551
Br8218	0.875827285516865	1.6333621623738	-0.338724791458535
Br8221	0.356091534601387	1.14935681749322	-0.24033833741584
Br8237	0.346056186337314	0.38820623384622	0.0581606343774111
Br8325	-0.130922717210023	-0.0170364307292068	-1.45210405462119
Br8404	1.43493878439199	0.205335722621332	0.330918205532906
Br8433	0.534202307344007	0.285856999041982	-0.965670490554087
Br8485	-0.124485700992829	0.0921637999790313	0.135930046984856
Br8492	-0.716931081777779	-0.753210252578694	-0.510924385635565
Br8600	-0.87805639454356	1.57097781863268	0.714591203549351
Br8665	-0.523204214309492	0.227082808147422	-0.872829341862393
Br8667	-0.87444140355202	-0.175903532484189	0.626688017241645
Br8677	-2.07503155457089	-0.0718492330644325	-1.95756562724564
Br8741	1.15440815351284	-0.961436275353649	1.4780896585866
